Trial,SOA,Target,Response,Accuracy,randomGator
131,0,tr,tr,1,Calsoyasuchus_valliceps
132,0,br,br,1,Calsoyasuchus_valliceps
133,120,bl,bl,1,Calsoyasuchus_valliceps
134,0,tr,tr,1,Calsoyasuchus_valliceps
135,180,br,br,1,Calsoyasuchus_valliceps
136,0,br,br,1,Calsoyasuchus_valliceps
137,0,bl,bl,1,Calsoyasuchus_valliceps
138,120,bl,bl,1,Calsoyasuchus_valliceps
139,90,br,bl,0,Calsoyasuchus_valliceps
140,120,tr,tr,1,Calsoyasuchus_valliceps
141,60,tr,tl,0,Calsoyasuchus_valliceps
142,120,tr,tr,1,Calsoyasuchus_valliceps
143,180,tl,tl,1,Calsoyasuchus_valliceps
144,150,br,tl,0,Calsoyasuchus_valliceps
145,90,br,br,1,Calsoyasuchus_valliceps
146,150,tl,tl,1,Calsoyasuchus_valliceps
147,0,tr,tr,1,Calsoyasuchus_valliceps
148,180,tr,tr,1,Calsoyasuchus_valliceps
149,180,br,tl,0,Calsoyasuchus_valliceps
150,60,br,br,1,Calsoyasuchus_valliceps
151,30,br,tl,0,Calsoyasuchus_valliceps
152,180,bl,tl,0,Calsoyasuchus_valliceps
153,0,br,br,1,Calsoyasuchus_valliceps
154,30,tl,tl,1,Calsoyasuchus_valliceps
155,90,br,tl,0,Calsoyasuchus_valliceps
156,60,bl,bl,1,Calsoyasuchus_valliceps
157,150,br,tl,0,Calsoyasuchus_valliceps
158,0,tl,tl,1,Calsoyasuchus_valliceps
159,120,tl,tl,1,Calsoyasuchus_valliceps
160,30,tl,bl,0,Calsoyasuchus_valliceps
161,90,bl,tl,0,Calsoyasuchus_valliceps
162,30,tr,tl,0,Calsoyasuchus_valliceps
163,0,tl,tl,1,Calsoyasuchus_valliceps
164,0,tr,tr,1,Calsoyasuchus_valliceps
165,180,tl,tl,1,Calsoyasuchus_valliceps
166,180,br,br,1,Calsoyasuchus_valliceps
167,30,tl,bl,0,Calsoyasuchus_valliceps
168,30,tr,tl,0,Calsoyasuchus_valliceps
169,180,br,br,1,Calsoyasuchus_valliceps
170,0,tl,tl,1,Calsoyasuchus_valliceps
171,30,tr,bl,0,Calsoyasuchus_valliceps
172,90,tr,tl,0,Calsoyasuchus_valliceps
173,120,tl,tl,1,Calsoyasuchus_valliceps
174,180,tr,tl,0,Calsoyasuchus_valliceps
175,30,br,bl,0,Calsoyasuchus_valliceps
176,30,br,bl,0,Calsoyasuchus_valliceps
177,120,tl,tl,1,Calsoyasuchus_valliceps
178,150,tr,tr,1,Calsoyasuchus_valliceps
179,60,tr,tl,0,Calsoyasuchus_valliceps
180,150,br,tl,0,Calsoyasuchus_valliceps
181,60,tr,tr,1,Calsoyasuchus_valliceps
182,90,tr,tr,1,Calsoyasuchus_valliceps
183,150,br,br,1,Calsoyasuchus_valliceps
184,90,tr,tr,1,Calsoyasuchus_valliceps
185,30,br,br,1,Calsoyasuchus_valliceps
186,150,br,bl,0,Calsoyasuchus_valliceps
187,30,br,br,1,Calsoyasuchus_valliceps
188,120,tr,tr,1,Calsoyasuchus_valliceps
189,0,bl,bl,1,Calsoyasuchus_valliceps
190,120,br,bl,0,Calsoyasuchus_valliceps
191,90,tr,tr,1,Calsoyasuchus_valliceps
192,30,br,br,1,Calsoyasuchus_valliceps
193,0,br,br,1,Calsoyasuchus_valliceps
194,180,br,br,1,Calsoyasuchus_valliceps
195,150,br,br,1,Calsoyasuchus_valliceps
196,30,tr,br,0,Calsoyasuchus_valliceps
1,90,br,tl,0,Crocodylus_affinis
2,120,tl,bl,0,Crocodylus_affinis
3,30,bl,bl,1,Crocodylus_affinis
4,120,br,bl,0,Crocodylus_affinis
5,30,tl,tr,0,Crocodylus_affinis
6,120,br,br,1,Crocodylus_affinis
7,150,bl,br,0,Crocodylus_affinis
8,90,tr,bl,0,Crocodylus_affinis
9,0,br,tl,0,Crocodylus_affinis
10,30,tr,tl,0,Crocodylus_affinis
11,30,bl,tr,0,Crocodylus_affinis
12,30,br,br,1,Crocodylus_affinis
13,0,br,br,1,Crocodylus_affinis
14,150,tr,bl,0,Crocodylus_affinis
15,60,bl,tl,0,Crocodylus_affinis
16,120,tr,tr,1,Crocodylus_affinis
17,150,tr,tr,1,Crocodylus_affinis
18,120,bl,tr,0,Crocodylus_affinis
19,90,tr,tr,1,Crocodylus_affinis
20,150,tl,tl,1,Crocodylus_affinis
21,0,tr,tr,1,Crocodylus_affinis
22,60,br,br,1,Crocodylus_affinis
23,0,bl,bl,1,Crocodylus_affinis
24,150,br,tl,0,Crocodylus_affinis
25,30,bl,bl,1,Crocodylus_affinis
26,0,bl,bl,1,Crocodylus_affinis
27,150,bl,tr,0,Crocodylus_affinis
28,0,br,br,1,Crocodylus_affinis
29,30,tl,tl,1,Crocodylus_affinis
30,60,br,bl,0,Crocodylus_affinis
31,150,tl,tr,0,Crocodylus_affinis
32,60,bl,tl,0,Crocodylus_affinis
33,180,tl,br,0,Crocodylus_affinis
34,60,tr,tr,1,Crocodylus_affinis
35,90,tl,bl,0,Crocodylus_affinis
36,150,br,tl,0,Crocodylus_affinis
37,0,bl,bl,1,Crocodylus_affinis
38,180,bl,tr,0,Crocodylus_affinis
39,150,tr,br,0,Crocodylus_affinis
40,180,br,tl,0,Crocodylus_affinis
41,60,tr,bl,0,Crocodylus_affinis
42,150,br,tr,0,Crocodylus_affinis
43,150,bl,br,0,Crocodylus_affinis
44,0,tr,tr,1,Crocodylus_affinis
45,60,br,bl,0,Crocodylus_affinis
46,120,bl,tl,0,Crocodylus_affinis
47,150,tr,tr,1,Crocodylus_affinis
48,150,br,br,1,Crocodylus_affinis
49,90,tl,bl,0,Crocodylus_affinis
50,0,tl,bl,0,Crocodylus_affinis
51,30,bl,tl,0,Crocodylus_affinis
52,30,br,br,1,Crocodylus_affinis
53,120,tr,tr,1,Crocodylus_affinis
54,90,tl,tl,1,Crocodylus_affinis
55,30,tr,tr,1,Crocodylus_affinis
56,150,tr,bl,0,Crocodylus_affinis
57,180,br,tl,0,Crocodylus_affinis
58,30,tr,tr,1,Crocodylus_affinis
59,30,tl,bl,0,Crocodylus_affinis
60,30,bl,br,0,Crocodylus_affinis
61,60,tr,tr,1,Crocodylus_affinis
62,120,br,bl,0,Crocodylus_affinis
63,150,tl,tl,1,Crocodylus_affinis
64,180,tr,tr,1,Crocodylus_affinis
65,120,bl,tl,0,Crocodylus_affinis
66,150,tr,bl,0,Crocodylus_affinis
67,90,tl,tr,0,Crocodylus_affinis
68,180,tr,tl,0,Crocodylus_affinis
69,30,tr,br,0,Crocodylus_affinis
70,180,tl,tr,0,Crocodylus_affinis
71,90,tl,tl,1,Crocodylus_affinis
72,90,bl,tr,0,Crocodylus_affinis
73,0,tl,tl,1,Crocodylus_affinis
74,0,br,br,1,Crocodylus_affinis
75,150,br,tr,0,Crocodylus_affinis
76,0,br,br,1,Crocodylus_affinis
77,90,br,br,1,Crocodylus_affinis
78,90,tr,br,0,Crocodylus_affinis
79,30,tl,tl,1,Crocodylus_affinis
80,120,tr,bl,0,Crocodylus_affinis
81,120,tl,tr,0,Crocodylus_affinis
82,90,tr,bl,0,Crocodylus_affinis
83,180,tr,br,0,Crocodylus_affinis
84,30,tr,tr,1,Crocodylus_affinis
85,0,tl,tl,1,Crocodylus_affinis
86,120,tl,tr,0,Crocodylus_affinis
87,30,br,br,1,Crocodylus_affinis
88,30,tl,tl,1,Crocodylus_affinis
89,0,tr,tr,1,Crocodylus_affinis
90,60,tr,tl,0,Crocodylus_affinis
91,120,br,br,1,Crocodylus_affinis
92,180,br,bl,0,Crocodylus_affinis
93,90,br,tr,0,Crocodylus_affinis
94,60,bl,bl,1,Crocodylus_affinis
95,60,br,br,1,Crocodylus_affinis
96,30,tr,tr,1,Crocodylus_affinis
97,0,bl,bl,1,Crocodylus_affinis
98,60,tl,tl,1,Crocodylus_affinis
99,60,tl,tl,1,Crocodylus_affinis
100,90,br,br,1,Crocodylus_affinis
101,90,bl,tl,0,Crocodylus_affinis
102,180,tl,br,0,Crocodylus_affinis
103,30,bl,bl,1,Crocodylus_affinis
104,150,tr,tr,1,Crocodylus_affinis
105,30,br,br,1,Crocodylus_affinis
106,0,tr,tr,1,Crocodylus_affinis
107,150,bl,tl,0,Crocodylus_affinis
108,0,tl,tl,1,Crocodylus_affinis
109,180,tr,br,0,Crocodylus_affinis
110,90,tr,tl,0,Crocodylus_affinis
111,60,tl,br,0,Crocodylus_affinis
112,180,tl,tr,0,Crocodylus_affinis
113,120,tl,bl,0,Crocodylus_affinis
114,120,tr,tl,0,Crocodylus_affinis
115,0,br,br,1,Crocodylus_affinis
116,30,br,br,1,Crocodylus_affinis
117,180,bl,tl,0,Crocodylus_affinis
118,180,bl,bl,1,Crocodylus_affinis
119,30,tl,tl,1,Crocodylus_affinis
120,60,tl,tl,1,Crocodylus_affinis
121,90,bl,tr,0,Crocodylus_affinis
122,120,tl,tl,1,Crocodylus_affinis
123,90,br,tl,0,Crocodylus_affinis
124,0,tl,br,0,Crocodylus_affinis
125,60,bl,bl,1,Crocodylus_affinis
126,150,tl,tr,0,Crocodylus_affinis
127,180,tl,bl,0,Crocodylus_affinis
128,150,br,tl,0,Crocodylus_affinis
129,180,tl,tr,0,Crocodylus_affinis
130,60,tl,bl,0,Crocodylus_affinis
131,120,bl,br,0,Crocodylus_affinis
132,90,br,tl,0,Crocodylus_affinis
133,0,bl,bl,1,Crocodylus_affinis
134,120,br,tl,0,Crocodylus_affinis
135,120,tl,bl,0,Crocodylus_affinis
136,90,tr,tr,1,Crocodylus_affinis
137,120,tr,tr,1,Crocodylus_affinis
138,60,br,br,1,Crocodylus_affinis
139,180,br,br,1,Crocodylus_affinis
140,30,tl,tl,1,Crocodylus_affinis
141,30,br,br,1,Crocodylus_affinis
142,60,bl,bl,1,Crocodylus_affinis
143,90,bl,bl,1,Crocodylus_affinis
144,60,br,br,1,Crocodylus_affinis
145,60,tl,tl,1,Crocodylus_affinis
146,90,tl,br,0,Crocodylus_affinis
147,150,bl,bl,1,Crocodylus_affinis
148,0,bl,bl,1,Crocodylus_affinis
149,180,tl,tl,1,Crocodylus_affinis
150,180,br,br,1,Crocodylus_affinis
151,60,tr,tr,1,Crocodylus_affinis
152,180,tr,bl,0,Crocodylus_affinis
153,180,br,br,1,Crocodylus_affinis
154,0,tl,tl,1,Crocodylus_affinis
155,0,br,br,1,Crocodylus_affinis
156,0,tr,tr,1,Crocodylus_affinis
157,0,tr,tr,1,Crocodylus_affinis
158,150,tl,tl,1,Crocodylus_affinis
159,150,tl,tr,0,Crocodylus_affinis
160,180,tr,tr,1,Crocodylus_affinis
161,60,tr,bl,0,Crocodylus_affinis
162,90,tl,tl,1,Crocodylus_affinis
163,120,bl,bl,1,Crocodylus_affinis
164,120,bl,tl,0,Crocodylus_affinis
165,90,tr,tr,1,Crocodylus_affinis
166,150,bl,tl,0,Crocodylus_affinis
167,0,tr,tr,1,Crocodylus_affinis
168,30,tr,tr,1,Crocodylus_affinis
169,120,tl,bl,0,Crocodylus_affinis
170,60,br,tl,0,Crocodylus_affinis
171,180,tr,tr,1,Crocodylus_affinis
172,120,br,tr,0,Crocodylus_affinis
173,60,bl,bl,1,Crocodylus_affinis
174,180,bl,bl,1,Crocodylus_affinis
175,90,br,br,1,Crocodylus_affinis
176,150,br,tl,0,Crocodylus_affinis
177,120,tr,tr,1,Crocodylus_affinis
178,90,bl,tl,0,Crocodylus_affinis
179,180,bl,br,0,Crocodylus_affinis
180,120,br,bl,0,Crocodylus_affinis
181,120,bl,bl,1,Crocodylus_affinis
182,60,tl,tl,1,Crocodylus_affinis
183,30,br,br,1,Crocodylus_affinis
184,30,bl,bl,1,Crocodylus_affinis
185,180,bl,tl,0,Crocodylus_affinis
186,180,br,br,1,Crocodylus_affinis
187,60,bl,bl,1,Crocodylus_affinis
188,120,tr,tr,1,Crocodylus_affinis
189,0,bl,bl,1,Crocodylus_affinis
190,150,bl,tl,0,Crocodylus_affinis
191,90,bl,tl,0,Crocodylus_affinis
192,150,tl,bl,0,Crocodylus_affinis
193,90,bl,br,0,Crocodylus_affinis
194,0,tl,tl,1,Crocodylus_affinis
195,180,bl,tr,0,Crocodylus_affinis
196,60,tr,tr,1,Crocodylus_affinis
1,150,tl,br,0,Ceratosuchus_burdoshi
2,180,tl,bl,0,Ceratosuchus_burdoshi
3,180,br,br,1,Ceratosuchus_burdoshi
4,180,tl,tl,1,Ceratosuchus_burdoshi
5,150,br,br,1,Ceratosuchus_burdoshi
6,60,bl,br,0,Ceratosuchus_burdoshi
7,90,tr,bl,0,Ceratosuchus_burdoshi
8,60,br,br,1,Ceratosuchus_burdoshi
9,90,bl,br,0,Ceratosuchus_burdoshi
10,30,br,bl,0,Ceratosuchus_burdoshi
11,150,bl,bl,1,Ceratosuchus_burdoshi
12,90,br,bl,0,Ceratosuchus_burdoshi
13,120,tr,bl,0,Ceratosuchus_burdoshi
14,120,bl,br,0,Ceratosuchus_burdoshi
15,0,tl,tr,0,Ceratosuchus_burdoshi
16,150,tl,bl,0,Ceratosuchus_burdoshi
17,90,tl,tl,1,Ceratosuchus_burdoshi
18,30,br,br,1,Ceratosuchus_burdoshi
19,90,bl,bl,1,Ceratosuchus_burdoshi
20,0,tr,br,0,Ceratosuchus_burdoshi
21,60,tl,tr,0,Ceratosuchus_burdoshi
22,30,tl,bl,0,Ceratosuchus_burdoshi
23,180,br,br,1,Ceratosuchus_burdoshi
24,120,bl,br,0,Ceratosuchus_burdoshi
25,30,br,bl,0,Ceratosuchus_burdoshi
26,150,br,tl,0,Ceratosuchus_burdoshi
27,90,tl,tr,0,Ceratosuchus_burdoshi
28,150,tr,br,0,Ceratosuchus_burdoshi
29,30,bl,tr,0,Ceratosuchus_burdoshi
30,60,bl,tl,0,Ceratosuchus_burdoshi
31,0,tr,tr,1,Ceratosuchus_burdoshi
32,90,bl,tl,0,Ceratosuchus_burdoshi
33,90,tl,bl,0,Ceratosuchus_burdoshi
34,60,tl,br,0,Ceratosuchus_burdoshi
35,150,bl,tl,0,Ceratosuchus_burdoshi
36,0,br,tr,0,Ceratosuchus_burdoshi
37,120,tl,tr,0,Ceratosuchus_burdoshi
38,0,bl,tr,0,Ceratosuchus_burdoshi
39,90,br,tr,0,Ceratosuchus_burdoshi
40,60,bl,tr,0,Ceratosuchus_burdoshi
41,90,tr,bl,0,Ceratosuchus_burdoshi
42,0,tr,tl,0,Ceratosuchus_burdoshi
43,90,tr,br,0,Ceratosuchus_burdoshi
44,90,bl,tl,0,Ceratosuchus_burdoshi
45,30,tr,tr,1,Ceratosuchus_burdoshi
46,60,tl,tl,1,Ceratosuchus_burdoshi
47,120,tl,br,0,Ceratosuchus_burdoshi
48,0,tr,bl,0,Ceratosuchus_burdoshi
49,0,bl,tr,0,Ceratosuchus_burdoshi
50,30,br,br,1,Ceratosuchus_burdoshi
51,30,tr,tl,0,Ceratosuchus_burdoshi
52,180,tr,tr,1,Ceratosuchus_burdoshi
53,0,br,br,1,Ceratosuchus_burdoshi
54,0,tl,tl,1,Ceratosuchus_burdoshi
55,90,br,bl,0,Ceratosuchus_burdoshi
56,60,tr,tr,1,Ceratosuchus_burdoshi
57,30,tl,br,0,Ceratosuchus_burdoshi
58,0,tl,tl,1,Ceratosuchus_burdoshi
59,150,bl,bl,1,Ceratosuchus_burdoshi
60,180,tl,tl,1,Ceratosuchus_burdoshi
61,60,tl,bl,0,Ceratosuchus_burdoshi
62,60,tl,tr,0,Ceratosuchus_burdoshi
63,30,tl,tl,1,Ceratosuchus_burdoshi
64,120,tr,br,0,Ceratosuchus_burdoshi
65,60,tr,tr,1,Ceratosuchus_burdoshi
66,60,tr,tl,0,Ceratosuchus_burdoshi
67,0,bl,tl,0,Ceratosuchus_burdoshi
68,120,bl,tl,0,Ceratosuchus_burdoshi
69,0,bl,br,0,Ceratosuchus_burdoshi
70,60,br,tr,0,Ceratosuchus_burdoshi
71,90,bl,tl,0,Ceratosuchus_burdoshi
72,150,tr,tl,0,Ceratosuchus_burdoshi
73,30,bl,br,0,Ceratosuchus_burdoshi
74,120,tr,tl,0,Ceratosuchus_burdoshi
75,30,tr,tl,0,Ceratosuchus_burdoshi
76,90,tr,bl,0,Ceratosuchus_burdoshi
77,0,bl,tl,0,Ceratosuchus_burdoshi
78,0,tr,bl,0,Ceratosuchus_burdoshi
79,0,tl,tr,0,Ceratosuchus_burdoshi
80,150,bl,br,0,Ceratosuchus_burdoshi
81,180,bl,tl,0,Ceratosuchus_burdoshi
82,30,tr,tr,1,Ceratosuchus_burdoshi
83,90,tr,tl,0,Ceratosuchus_burdoshi
84,180,tl,bl,0,Ceratosuchus_burdoshi
85,90,tl,tl,1,Ceratosuchus_burdoshi
86,0,br,tr,0,Ceratosuchus_burdoshi
87,150,tl,br,0,Ceratosuchus_burdoshi
88,120,br,tl,0,Ceratosuchus_burdoshi
89,120,br,tr,0,Ceratosuchus_burdoshi
90,120,bl,br,0,Ceratosuchus_burdoshi
91,90,tl,tr,0,Ceratosuchus_burdoshi
92,180,tl,tl,1,Ceratosuchus_burdoshi
93,60,tr,tl,0,Ceratosuchus_burdoshi
94,60,bl,bl,1,Ceratosuchus_burdoshi
95,150,br,br,1,Ceratosuchus_burdoshi
96,120,tr,tl,0,Ceratosuchus_burdoshi
97,0,tr,tr,1,Ceratosuchus_burdoshi
98,180,bl,br,0,Ceratosuchus_burdoshi
99,180,br,bl,0,Ceratosuchus_burdoshi
100,180,bl,tl,0,Ceratosuchus_burdoshi
101,150,br,tr,0,Ceratosuchus_burdoshi
102,60,br,tl,0,Ceratosuchus_burdoshi
103,120,tr,br,0,Ceratosuchus_burdoshi
104,30,tr,bl,0,Ceratosuchus_burdoshi
105,90,br,tr,0,Ceratosuchus_burdoshi
106,60,bl,tl,0,Ceratosuchus_burdoshi
107,90,br,bl,0,Ceratosuchus_burdoshi
108,150,tr,br,0,Ceratosuchus_burdoshi
109,30,tl,tl,1,Ceratosuchus_burdoshi
110,180,br,tr,0,Ceratosuchus_burdoshi
111,90,br,bl,0,Ceratosuchus_burdoshi
112,30,tl,tl,1,Ceratosuchus_burdoshi
113,150,tl,tl,1,Ceratosuchus_burdoshi
114,0,tl,tr,0,Ceratosuchus_burdoshi
115,180,br,tl,0,Ceratosuchus_burdoshi
116,180,tr,bl,0,Ceratosuchus_burdoshi
117,60,tr,tr,1,Ceratosuchus_burdoshi
118,30,bl,tl,0,Ceratosuchus_burdoshi
119,180,tr,br,0,Ceratosuchus_burdoshi
120,60,br,tl,0,Ceratosuchus_burdoshi
121,180,br,tr,0,Ceratosuchus_burdoshi
122,120,tl,tl,1,Ceratosuchus_burdoshi
123,180,bl,bl,1,Ceratosuchus_burdoshi
124,120,tl,tl,1,Ceratosuchus_burdoshi
125,180,bl,br,0,Ceratosuchus_burdoshi
126,60,bl,tr,0,Ceratosuchus_burdoshi
127,150,tr,tl,0,Ceratosuchus_burdoshi
128,60,br,tl,0,Ceratosuchus_burdoshi
129,30,tr,br,0,Ceratosuchus_burdoshi
130,120,br,tr,0,Ceratosuchus_burdoshi
131,150,bl,bl,1,Ceratosuchus_burdoshi
132,0,tl,tl,1,Ceratosuchus_burdoshi
133,30,br,tr,0,Ceratosuchus_burdoshi
134,90,tl,br,0,Ceratosuchus_burdoshi
135,90,tr,tr,1,Ceratosuchus_burdoshi
136,0,bl,tl,0,Ceratosuchus_burdoshi
137,30,bl,bl,1,Ceratosuchus_burdoshi
138,120,br,br,1,Ceratosuchus_burdoshi
139,120,bl,tl,0,Ceratosuchus_burdoshi
140,180,tr,tr,1,Ceratosuchus_burdoshi
141,60,br,tl,0,Ceratosuchus_burdoshi
142,120,tl,bl,0,Ceratosuchus_burdoshi
143,0,br,tl,0,Ceratosuchus_burdoshi
144,90,bl,tr,0,Ceratosuchus_burdoshi
145,180,br,br,1,Ceratosuchus_burdoshi
146,180,tr,br,0,Ceratosuchus_burdoshi
147,150,tr,tl,0,Ceratosuchus_burdoshi
148,30,tl,tr,0,Ceratosuchus_burdoshi
149,120,br,tl,0,Ceratosuchus_burdoshi
150,30,tr,bl,0,Ceratosuchus_burdoshi
151,150,br,br,1,Ceratosuchus_burdoshi
152,90,tr,tl,0,Ceratosuchus_burdoshi
153,30,bl,bl,1,Ceratosuchus_burdoshi
154,120,br,tr,0,Ceratosuchus_burdoshi
155,150,bl,br,0,Ceratosuchus_burdoshi
156,120,tl,tl,1,Ceratosuchus_burdoshi
157,180,bl,bl,1,Ceratosuchus_burdoshi
158,120,bl,tr,0,Ceratosuchus_burdoshi
159,30,br,tl,0,Ceratosuchus_burdoshi
160,30,bl,br,0,Ceratosuchus_burdoshi
161,120,bl,tl,0,Ceratosuchus_burdoshi
162,0,br,tr,0,Ceratosuchus_burdoshi
163,180,tr,tl,0,Ceratosuchus_burdoshi
164,90,tl,tl,1,Ceratosuchus_burdoshi
165,150,br,tr,0,Ceratosuchus_burdoshi
166,150,tr,tl,0,Ceratosuchus_burdoshi
167,180,tl,tl,1,Ceratosuchus_burdoshi
168,0,bl,tl,0,Ceratosuchus_burdoshi
169,150,tl,tl,1,Ceratosuchus_burdoshi
170,180,tr,tl,0,Ceratosuchus_burdoshi
171,30,bl,bl,1,Ceratosuchus_burdoshi
172,60,br,br,1,Ceratosuchus_burdoshi
173,90,bl,tr,0,Ceratosuchus_burdoshi
174,60,tr,tl,0,Ceratosuchus_burdoshi
175,150,br,br,1,Ceratosuchus_burdoshi
176,150,bl,tl,0,Ceratosuchus_burdoshi
177,90,br,tr,0,Ceratosuchus_burdoshi
178,60,tr,bl,0,Ceratosuchus_burdoshi
179,120,br,bl,0,Ceratosuchus_burdoshi
180,60,bl,tl,0,Ceratosuchus_burdoshi
181,0,tr,tr,1,Ceratosuchus_burdoshi
182,150,tl,tl,1,Ceratosuchus_burdoshi
183,180,tl,br,0,Ceratosuchus_burdoshi
184,0,tl,bl,0,Ceratosuchus_burdoshi
185,120,tr,tr,1,Ceratosuchus_burdoshi
186,60,tl,tl,1,Ceratosuchus_burdoshi
187,30,br,bl,0,Ceratosuchus_burdoshi
188,150,tl,tr,0,Ceratosuchus_burdoshi
189,60,tl,tl,1,Ceratosuchus_burdoshi
190,0,br,br,1,Ceratosuchus_burdoshi
191,0,br,bl,0,Ceratosuchus_burdoshi
192,180,bl,tl,0,Ceratosuchus_burdoshi
193,30,tl,tr,0,Ceratosuchus_burdoshi
194,150,tr,br,0,Ceratosuchus_burdoshi
195,120,tr,tl,0,Ceratosuchus_burdoshi
196,120,tl,tr,0,Ceratosuchus_burdoshi
1,0,tl,tr,0,Wargosuchus_australis
2,90,bl,tl,0,Wargosuchus_australis
3,90,tr,br,0,Wargosuchus_australis
4,120,tr,bl,0,Wargosuchus_australis
5,0,bl,bl,1,Wargosuchus_australis
6,180,bl,tr,0,Wargosuchus_australis
7,30,tr,tl,0,Wargosuchus_australis
8,30,tl,br,0,Wargosuchus_australis
9,180,tl,tr,0,Wargosuchus_australis
10,90,tr,tl,0,Wargosuchus_australis
11,0,tr,tr,1,Wargosuchus_australis
12,30,tr,bl,0,Wargosuchus_australis
13,90,br,tl,0,Wargosuchus_australis
14,60,bl,tl,0,Wargosuchus_australis
15,90,bl,br,0,Wargosuchus_australis
16,180,bl,tr,0,Wargosuchus_australis
17,0,br,tl,0,Wargosuchus_australis
18,60,br,bl,0,Wargosuchus_australis
19,180,bl,tr,0,Wargosuchus_australis
20,60,tl,tl,1,Wargosuchus_australis
21,150,bl,br,0,Wargosuchus_australis
22,180,bl,tr,0,Wargosuchus_australis
23,60,tr,tl,0,Wargosuchus_australis
24,90,bl,bl,1,Wargosuchus_australis
25,180,br,tr,0,Wargosuchus_australis
26,180,tl,tl,1,Wargosuchus_australis
27,0,tr,tl,0,Wargosuchus_australis
28,150,bl,tl,0,Wargosuchus_australis
29,90,br,tr,0,Wargosuchus_australis
30,150,bl,tl,0,Wargosuchus_australis
31,60,tl,br,0,Wargosuchus_australis
32,150,tr,tl,0,Wargosuchus_australis
33,90,tl,tl,1,Wargosuchus_australis
34,0,tl,tr,0,Wargosuchus_australis
35,150,tl,tl,1,Wargosuchus_australis
36,150,tl,tl,1,Wargosuchus_australis
37,30,tl,tl,1,Wargosuchus_australis
38,0,tl,tr,0,Wargosuchus_australis
39,60,bl,tl,0,Wargosuchus_australis
40,120,tl,tl,1,Wargosuchus_australis
41,180,tl,tr,0,Wargosuchus_australis
42,90,bl,tl,0,Wargosuchus_australis
43,120,tr,tl,0,Wargosuchus_australis
44,120,br,bl,0,Wargosuchus_australis
45,150,br,bl,0,Wargosuchus_australis
46,0,tr,tl,0,Wargosuchus_australis
47,150,tl,tl,1,Wargosuchus_australis
48,30,tr,tl,0,Wargosuchus_australis
49,60,br,tl,0,Wargosuchus_australis
50,120,bl,tl,0,Wargosuchus_australis
51,150,tr,tl,0,Wargosuchus_australis
52,180,tl,tl,1,Wargosuchus_australis
53,90,tl,tl,1,Wargosuchus_australis
54,180,br,tl,0,Wargosuchus_australis
55,60,br,tr,0,Wargosuchus_australis
56,30,bl,tl,0,Wargosuchus_australis
57,0,tr,tr,1,Wargosuchus_australis
58,90,tl,tl,1,Wargosuchus_australis
59,120,bl,tr,0,Wargosuchus_australis
60,0,bl,tl,0,Wargosuchus_australis
61,150,br,tl,0,Wargosuchus_australis
62,30,bl,tl,0,Wargosuchus_australis
63,150,bl,tl,0,Wargosuchus_australis
64,0,tr,tl,0,Wargosuchus_australis
65,150,br,tl,0,Wargosuchus_australis
66,120,tr,tl,0,Wargosuchus_australis
67,150,tl,bl,0,Wargosuchus_australis
68,120,br,tl,0,Wargosuchus_australis
69,30,br,bl,0,Wargosuchus_australis
70,180,tr,tr,1,Wargosuchus_australis
71,150,tr,tl,0,Wargosuchus_australis
72,60,tr,tl,0,Wargosuchus_australis
73,0,br,tl,0,Wargosuchus_australis
74,90,bl,bl,1,Wargosuchus_australis
75,180,br,tl,0,Wargosuchus_australis
76,120,bl,tl,0,Wargosuchus_australis
77,30,tr,tl,0,Wargosuchus_australis
78,120,tr,tr,1,Wargosuchus_australis
79,120,tl,tl,1,Wargosuchus_australis
80,0,bl,br,0,Wargosuchus_australis
81,150,bl,tr,0,Wargosuchus_australis
82,120,tl,bl,0,Wargosuchus_australis
83,30,tr,tl,0,Wargosuchus_australis
84,120,br,br,1,Wargosuchus_australis
85,60,bl,tr,0,Wargosuchus_australis
86,90,br,bl,0,Wargosuchus_australis
87,180,bl,tl,0,Wargosuchus_australis
88,30,br,tl,0,Wargosuchus_australis
89,120,bl,tl,0,Wargosuchus_australis
90,180,br,tl,0,Wargosuchus_australis
91,180,bl,tr,0,Wargosuchus_australis
92,180,tr,tl,0,Wargosuchus_australis
93,90,tl,br,0,Wargosuchus_australis
94,150,br,bl,0,Wargosuchus_australis
95,60,tl,tl,1,Wargosuchus_australis
96,180,br,tl,0,Wargosuchus_australis
97,30,bl,bl,1,Wargosuchus_australis
98,60,tl,tl,1,Wargosuchus_australis
99,150,tl,bl,0,Wargosuchus_australis
100,30,tr,tl,0,Wargosuchus_australis
101,0,bl,bl,1,Wargosuchus_australis
102,120,bl,tl,0,Wargosuchus_australis
103,180,tl,tr,0,Wargosuchus_australis
104,0,br,tl,0,Wargosuchus_australis
105,120,tl,bl,0,Wargosuchus_australis
106,60,br,tl,0,Wargosuchus_australis
107,120,tl,tl,1,Wargosuchus_australis
108,90,br,bl,0,Wargosuchus_australis
109,90,tl,tl,1,Wargosuchus_australis
110,90,br,bl,0,Wargosuchus_australis
111,60,bl,tl,0,Wargosuchus_australis
112,30,br,tl,0,Wargosuchus_australis
113,180,tl,tr,0,Wargosuchus_australis
114,180,bl,tl,0,Wargosuchus_australis
115,90,bl,tl,0,Wargosuchus_australis
